yourlist:M201512109A0638DP3L	Entry
ENSG00000164904	F8WDY6
ENSG00000164904	H0YHM6
ENSG00000164904	P49419
ENSG00000164916	P85037
ENSG00000164916	U3KQ26
ENSG00000164919	P09669
ENSG00000164930	E5RGK8
ENSG00000164930	E5RJG0
ENSG00000164930	E5RJT4
ENSG00000164930	G5EA13
ENSG00000164930	O60353
ENSG00000164932	E5RK99
ENSG00000164932	E7EVQ5
ENSG00000164932	Q96CG8
ENSG00000164934	A0A087WT20
ENSG00000164934	A0A087X1F8
ENSG00000164934	B3KME9
ENSG00000164934	E5RHM4
ENSG00000164934	Q9NV06
ENSG00000164941	E5RG48
ENSG00000164941	E5RH10
ENSG00000164941	E5RIN8
ENSG00000164941	E5RJF0
ENSG00000164941	E5RJL5
ENSG00000164941	H0YBQ1
ENSG00000164941	H0YBS1
ENSG00000164941	H0YC12
ENSG00000164941	J3KNV5
ENSG00000164941	Q75QN2
ENSG00000164944	H0YB68
ENSG00000164944	H0YBN5
ENSG00000164944	H0YC41
ENSG00000164944	Q69YN4
ENSG00000164951	E5RFL8
ENSG00000164951	E5RHB9
ENSG00000164951	E5RI96
ENSG00000164951	E5RIE5
ENSG00000164951	E5RIV4
ENSG00000164951	Q9P0J1
ENSG00000164967	Q8N5L8
ENSG00000164970	A0A0A0MRV9
ENSG00000164970	A0A0A0MRW0
ENSG00000164970	A0A0A0MRW1
ENSG00000164970	A0A0A0MRW2
ENSG00000164970	A0A0A0MRW3
ENSG00000164970	Q5T586
ENSG00000164970	Q5T593
ENSG00000164970	Q8IW50
ENSG00000164975	Q5T282
ENSG00000164975	Q5T284
ENSG00000164975	Q92966
ENSG00000164976	Q6NSJ0
ENSG00000164976	X6RA92
ENSG00000164978	P50583
ENSG00000164983	Q6PI78
ENSG00000164985	O75475
ENSG00000164985	V9GYT7
ENSG00000164989	H0Y5M5
ENSG00000164989	H0Y701
ENSG00000164989	Q6TFL3
ENSG00000164989	Q7Z3F8
ENSG00000165006	A0A0D9SG79
ENSG00000165006	Q9NZ09
ENSG00000165029	B1AMI1
ENSG00000165029	B1AMI2
ENSG00000165029	O95477
ENSG00000165030	Q16649
ENSG00000165046	A8K1M9
ENSG00000165046	E5RJN4
ENSG00000165046	E5RK40
ENSG00000165046	E9PIC7
ENSG00000165046	E9PMA4
ENSG00000165046	E9PN52
ENSG00000165046	H0YCZ8
ENSG00000165046	Q2VYF4
ENSG00000165097	H0Y6H0
ENSG00000165097	Q08EI0
ENSG00000165097	Q8NB78
ENSG00000165105	Q8IZ41
ENSG00000165113	B4DXS0
ENSG00000165113	C9J9D2
ENSG00000165113	Q5VSY0
ENSG00000165118	Q5T6V5
ENSG00000165118	Q5T6V6
ENSG00000165118	Q5T6V7
ENSG00000165119	P61978
ENSG00000165119	Q5T6W2
ENSG00000165119	S4R359
ENSG00000165119	S4R457
ENSG00000165138	A0A0A0MRS7
ENSG00000165138	H7C163
ENSG00000165138	Q68DC2
ENSG00000165152	Q9BRR3
ENSG00000165156	Q9UKY1
ENSG00000165156	U3KPX4
ENSG00000165171	B4DWM3
ENSG00000165171	Q8N6F8
ENSG00000165181	A6PVK7
ENSG00000165181	Q5VXU9
ENSG00000165185	Q8N8K9
ENSG00000165219	A0A0A0MQV8
ENSG00000165219	B0QZ65
ENSG00000165219	B4DGD8
ENSG00000165219	C9IZ08
ENSG00000165219	C9IZX9
ENSG00000165219	F8W9S7
ENSG00000165219	H0Y4E7
ENSG00000165219	H0Y7I9
ENSG00000165219	Q14C86
ENSG00000165233	Q96LW7
ENSG00000165238	A6PVV2
ENSG00000165238	E9PCD1
ENSG00000165238	F8W9F9
ENSG00000165238	H0Y493
ENSG00000165238	H0Y7J9
ENSG00000165238	H0Y7R3
ENSG00000165238	H0Y7T5
ENSG00000165238	Q9Y3S1
ENSG00000165240	Q04656
ENSG00000165244	Q7RTV3
ENSG00000165259	E2QRN0
ENSG00000165259	Q7Z353
ENSG00000165264	A0A087WZX2
ENSG00000165264	O95139
ENSG00000165271	A0A0A0MRW6
ENSG00000165271	A0A0C4DFX0
ENSG00000165271	Q9H6R4
ENSG00000165275	F5H380
ENSG00000165275	F5H4N3
ENSG00000165275	F5H598
ENSG00000165275	Q6PF06
ENSG00000165280	C9IZA5
ENSG00000165280	C9JUP7
ENSG00000165280	P55072
ENSG00000165282	Q8TEQ8
ENSG00000165283	A0A087WYB4
ENSG00000165283	F2Z2I8
ENSG00000165283	Q9UJZ1
ENSG00000165288	Q6RI45
ENSG00000165300	O94991
ENSG00000165309	B4DXS3
ENSG00000165309	C9JC46
ENSG00000165309	Q5W041
ENSG00000165312	Q5VV17
ENSG00000165323	E9PQ73
ENSG00000165323	G5EA25
ENSG00000165323	Q8TDW7
ENSG00000165338	A0A0J9YVV1
ENSG00000165338	E7ERR3
ENSG00000165338	Q5U5R9
ENSG00000165338	X6R824
ENSG00000165355	G3V3J7
ENSG00000165355	Q7Z6M2
ENSG00000165359	Q5JSJ4
ENSG00000165376	P57739
ENSG00000165392	Q14191
ENSG00000165410	F8WDN3
ENSG00000165410	G3V2U0
ENSG00000165410	Q9Y281
ENSG00000165416	Q9Y2Z0
ENSG00000165417	J3KNC0
ENSG00000165417	P52655
ENSG00000165424	Q5W133
ENSG00000165424	Q8N2G6
ENSG00000165449	Q7RTY1
ENSG00000165458	A0A0A0MTP6
ENSG00000165458	F5GWY9
ENSG00000165458	F5GY16
ENSG00000165458	F5GYK9
ENSG00000165458	F5H588
ENSG00000165458	H0YFB4
ENSG00000165458	H0YFZ4
ENSG00000165458	H7BXR2
ENSG00000165458	O15357
ENSG00000165475	A0A087WW38
ENSG00000165475	Q9Y2S2
ENSG00000165480	F5GWG1
ENSG00000165480	F5H8H7
ENSG00000165480	Q8IX90
ENSG00000165490	B4DS54
ENSG00000165490	E9PLJ5
ENSG00000165490	E9PM93
ENSG00000165490	E9PMA7
ENSG00000165490	E9PN94
ENSG00000165490	E9PQP9
ENSG00000165490	Q8IXT1
ENSG00000165495	E9PKL2
ENSG00000165495	E9PQS4
ENSG00000165495	E9PRB6
ENSG00000165495	H0YLX0
ENSG00000165495	Q96KN3
ENSG00000165496	Q96L21
ENSG00000165507	Q9NTK1
ENSG00000165507	X6RKE0
ENSG00000165512	P17026
ENSG00000165525	G3V4D9
ENSG00000165525	G3V547
ENSG00000165525	G3V5V3
ENSG00000165525	O60524
ENSG00000165548	G3V2V1
ENSG00000165548	G3V3H0
ENSG00000165548	G3V3S4
ENSG00000165548	G3V3S9
ENSG00000165548	G3V4J5
ENSG00000165548	Q9P1W3
ENSG00000165556	Q99626
ENSG00000165591	Q6GMR7
ENSG00000165606	A6NNA5
ENSG00000165609	A6NCQ0
ENSG00000165609	A6NFX8
ENSG00000165609	A6NJU6
ENSG00000165609	C9JYY9
ENSG00000165609	H0YEY4
ENSG00000165609	Q9UKK9
ENSG00000165617	B7Z673
ENSG00000165617	C9JGV7
ENSG00000165617	Q9NYF0
ENSG00000165626	A0A0A0MSS7
ENSG00000165626	Q8N7W2
ENSG00000165637	A0A0A0MR02
ENSG00000165637	A2A3S1
ENSG00000165637	P45880
ENSG00000165637	Q5JSD1
ENSG00000165637	Q5JSD2
ENSG00000165644	Q86VU5
ENSG00000165644	R4GNF4
ENSG00000165650	Q8NEN9
ENSG00000165655	A0A0A0MTG8
ENSG00000165655	Q96F45
ENSG00000165661	A0A087X176
ENSG00000165661	H0Y430
ENSG00000165661	Q6ZRP7
ENSG00000165669	F2Z2Y3
ENSG00000165669	Q5T374
ENSG00000165669	Q9H8W3
ENSG00000165671	D6RA58
ENSG00000165671	D6RA90
ENSG00000165671	D6RBP3
ENSG00000165671	D6RBV9
ENSG00000165671	D6RE14
ENSG00000165671	D6RG26
ENSG00000165671	H7BYB0
ENSG00000165671	Q96L73
ENSG00000165675	A0A0C4DGT9
ENSG00000165675	B1AKF7
ENSG00000165675	Q16206
ENSG00000165688	Q10713
ENSG00000165688	Q5SXN9
ENSG00000165698	Q96E40
ENSG00000165699	Q86WV8
ENSG00000165699	Q92574
ENSG00000165704	P00492
ENSG00000165714	G3V1P3
ENSG00000165714	Q969J3
ENSG00000165724	Q96E35
ENSG00000165730	Q6ZVD7
ENSG00000165731	C9JYL6
ENSG00000165731	P07949
ENSG00000165731	Q9BTX6
ENSG00000165732	Q9NR30
ENSG00000165733	Q14692
ENSG00000165757	Q9P266
ENSG00000165792	B4E298
ENSG00000165792	G3V353
ENSG00000165792	G3V3X6
ENSG00000165792	G3V4H5
ENSG00000165792	G3V4P2
ENSG00000165792	H0YJW1
ENSG00000165792	Q9H7H0
ENSG00000165795	A0A0A0MS87
ENSG00000165795	G3V237
ENSG00000165795	G3V239
ENSG00000165795	G3V271
ENSG00000165795	G3V280
ENSG00000165795	G3V285
ENSG00000165795	G3V2A6
ENSG00000165795	G3V2I9
ENSG00000165795	G3V2S0
ENSG00000165795	G3V2T2
ENSG00000165795	G3V2Y3
ENSG00000165795	G3V358
ENSG00000165795	G3V383
ENSG00000165795	G3V392
ENSG00000165795	G3V3C3
ENSG00000165795	G3V3D5
ENSG00000165795	G3V3L1
ENSG00000165795	G3V3P1
ENSG00000165795	G3V3P6
ENSG00000165795	G3V3X2
ENSG00000165795	G3V3X3
ENSG00000165795	G3V420
ENSG00000165795	G3V4S2
ENSG00000165795	G3V4S9
ENSG00000165795	G3V4T9
ENSG00000165795	G3V4X3
ENSG00000165795	G3V552
ENSG00000165795	G3V578
ENSG00000165795	G3V5A6
ENSG00000165795	G3V5B5
ENSG00000165795	G3V5B7
ENSG00000165795	G3V5D7
ENSG00000165795	G3V5G0
ENSG00000165795	G3V5G7
ENSG00000165795	G3V5H8
ENSG00000165795	G3V5L7
ENSG00000165795	G3V5P9
ENSG00000165795	G3V5S0
ENSG00000165795	G3V5V9
ENSG00000165795	H0YJ56
ENSG00000165795	H0YJT9
ENSG00000165795	H7C0X0
ENSG00000165795	Q9UN36
ENSG00000165801	G3V3N2
ENSG00000165801	G3V485
ENSG00000165801	G3V5C1
ENSG00000165801	Q8TER5
ENSG00000165802	A0A0C4DFS4
ENSG00000165802	Q5T358
ENSG00000165802	Q5T359
ENSG00000165802	Q6X4W1
ENSG00000165813	A0A0C4DFU7
ENSG00000165813	H0Y7V5
ENSG00000165813	Q7Z3E2
ENSG00000165832	Q8WWH5
ENSG00000165886	Q9HAC8
ENSG00000165887	A0A0A0MRN9
ENSG00000165887	Q5T457
ENSG00000165887	Q9GZV1
ENSG00000165895	A6NI28
ENSG00000165895	E9PJK4
ENSG00000165895	H0YDU1
ENSG00000165895	H0YEJ7
ENSG00000165899	A0A0A0MSS2
ENSG00000165899	H0YIF7
ENSG00000165899	H0YIL4
ENSG00000165899	H7BXL6
ENSG00000165899	Q3ZCN5
ENSG00000165912	A0A0C4DGG1
ENSG00000165912	E9PIY1
ENSG00000165912	E9PIZ6
ENSG00000165912	E9PJ33
ENSG00000165912	E9PJ75
ENSG00000165912	E9PNM9
ENSG00000165912	E9PQ12
ENSG00000165912	H0YDM6
ENSG00000165912	Q9UKS6
ENSG00000165914	A0A0C4DGK5
ENSG00000165914	G3V3E4
ENSG00000165914	G3V3H1
ENSG00000165914	H0YIZ4
ENSG00000165914	H0YJP9
ENSG00000165914	H0YJS2
ENSG00000165914	H0YK02
ENSG00000165914	Q6PIF1
ENSG00000165914	Q86TV6
ENSG00000165915	E9PNE7
ENSG00000165915	E9PNN7
ENSG00000165915	E9PRH4
ENSG00000165915	E9PSA8
ENSG00000165915	G3V1B2
ENSG00000165915	K4DIA9
ENSG00000165915	K4DIB5
ENSG00000165915	Q96H72
ENSG00000165916	E9PKD5
ENSG00000165916	E9PLG2
ENSG00000165916	E9PM69
ENSG00000165916	E9PMD8
ENSG00000165916	E9PMW0
ENSG00000165916	E9PN50
ENSG00000165916	E9PS45
ENSG00000165916	P17980
ENSG00000165916	R4GNH3
ENSG00000165917	E9PJP9
ENSG00000165917	E9PK11
ENSG00000165917	Q13702
ENSG00000165929	H0YJ73
ENSG00000165929	Q8N9U0
ENSG00000165934	G3V3T7
ENSG00000165934	G3V5T3
ENSG00000165934	H0YJF4
ENSG00000165934	Q9P2I0
ENSG00000165943	Q96BY2
ENSG00000165959	G3V3D8
ENSG00000165959	G3V4C0
ENSG00000165959	G3V5E0
ENSG00000165959	G3V5U3
ENSG00000165959	Q96JQ2
ENSG00000165972	F8VRK3
ENSG00000165972	F8VTU7
ENSG00000165972	F8VY05
ENSG00000165972	H0YHI1
ENSG00000165972	Q502W7
ENSG00000165983	A0A0A0MSI3
ENSG00000165983	Q96BW5
ENSG00000165995	A0A087WUH4
ENSG00000165995	A0A087WVX5
ENSG00000165995	A0A087WWJ0
ENSG00000165995	A6PVM6
ENSG00000165995	Q08289
ENSG00000165995	Q6TME0
ENSG00000166002	E9PQ76
ENSG00000166002	E9PSB8
ENSG00000166002	Q9NRQ5
ENSG00000166004	E9PJG3
ENSG00000166004	E9PJY3
ENSG00000166004	E9PM20
ENSG00000166004	H0YDK0
ENSG00000166004	Q9C0D2
ENSG00000166006	Q96PR1
ENSG00000166012	E9PKU8
ENSG00000166012	E9PM59
ENSG00000166012	H0Y3L3
ENSG00000166012	H0YCH2
ENSG00000166012	H0YG36
ENSG00000166012	H0YH71
ENSG00000166012	Q9H5J8
ENSG00000166016	Q8N961
ENSG00000166024	A0A087X0M0
ENSG00000166024	Q7Z5L2
ENSG00000166025	F8WDH4
ENSG00000166025	Q8IY63
ENSG00000166037	F5GXS6
ENSG00000166037	F5GYW0
ENSG00000166037	F5GZ93
ENSG00000166037	F5H0C6
ENSG00000166037	F5H1B0
ENSG00000166037	F5H6R3
ENSG00000166037	F5H7J4
ENSG00000166037	H0YFT8
ENSG00000166037	H0YGT4
ENSG00000166037	Q86XR8
ENSG00000166046	F8VRQ3
ENSG00000166046	F8VU20
ENSG00000166046	F8VW27
ENSG00000166046	F8W0R5
ENSG00000166046	F8W1M6
ENSG00000166046	G3V1Z2
ENSG00000166046	Q8N4U5
ENSG00000166049	Q8IV76
ENSG00000166068	H0YMN8
ENSG00000166068	Q7Z699
ENSG00000166086	H0YCW9
ENSG00000166086	H0YD98
ENSG00000166086	Q9BX67
ENSG00000166106	Q8TE58
ENSG00000166130	Q70UQ0
ENSG00000166133	A0A087WXE2
ENSG00000166133	Q8IZ73
ENSG00000166135	E9PL41
ENSG00000166135	E9PNR8
ENSG00000166135	Q9NWT6
ENSG00000166145	H3BMB6
ENSG00000166145	H3BNW5
ENSG00000166145	H3BR01
ENSG00000166145	H3BSM2
ENSG00000166145	H3BTQ8
ENSG00000166145	H3BVD9
ENSG00000166145	O43278
ENSG00000166147	F6U495
ENSG00000166147	H0YN80
ENSG00000166147	H0YND0
ENSG00000166147	P35555
ENSG00000166153	E9PGM3
ENSG00000166153	H0YI71
ENSG00000166153	H0YIL0
ENSG00000166153	Q3ZCN8
ENSG00000166153	Q8N2C3
ENSG00000166167	B7Z3H4
ENSG00000166167	Q5T1W7
ENSG00000166167	Q9Y297
ENSG00000166170	G3V274
ENSG00000166170	Q9UL15
ENSG00000166171	Q5JQQ2
ENSG00000166171	Q5JQQ4
ENSG00000166171	Q9BVM2
ENSG00000166173	H0YMC6
ENSG00000166173	K7EPD2
ENSG00000166173	Q9BRS8
ENSG00000166181	E9PQK6
ENSG00000166181	G3V1C3
ENSG00000166181	H0YER7
ENSG00000166181	Q9BZZ5
ENSG00000166188	H3BT69
ENSG00000166188	Q9P2F9
ENSG00000166192	H3BS71
ENSG00000166192	H3BTJ8
ENSG00000166192	H3BTK5
ENSG00000166192	Q96LD8
ENSG00000166197	A0A0A0MRM9
ENSG00000166197	Q14978
ENSG00000166197	S4R341
ENSG00000166197	S4R349
ENSG00000166197	S4R3C2
ENSG00000166197	S4R402
ENSG00000166199	E9PN35
ENSG00000166199	E9PRD0
ENSG00000166199	E9PRJ2
ENSG00000166199	E9PSA5
ENSG00000166199	H0YDH4
ENSG00000166199	Q96Q83
ENSG00000166200	B4DIH5
ENSG00000166200	H0YKU5
ENSG00000166200	H0YM03
ENSG00000166200	H0YMC2
ENSG00000166200	P61201
ENSG00000166224	H0Y3V8
ENSG00000166224	H7BXL7
ENSG00000166224	O95470
ENSG00000166225	A0A0G2JL00
ENSG00000166225	F8VP54
ENSG00000166225	F8VS98
ENSG00000166225	F8VW66
ENSG00000166225	F8VX65
ENSG00000166225	F8VYZ7
ENSG00000166225	F8VZ12
ENSG00000166225	F8VZI4
ENSG00000166225	Q8WU20
ENSG00000166226	F5GWF6
ENSG00000166226	F8VQ14
ENSG00000166226	P78371
ENSG00000166228	P61457
ENSG00000166250	Q9H6B4
ENSG00000166257	E9PJP6
ENSG00000166257	E9PQS8
ENSG00000166257	Q9NY72
ENSG00000166261	E9PJL4
ENSG00000166261	E9PM99
ENSG00000166261	O95125
ENSG00000166263	B5MCT9
ENSG00000166263	E7EPP7
ENSG00000166263	K7ESN8
ENSG00000166263	Q6ZWJ1
ENSG00000166266	E9PP19
ENSG00000166266	H0YCA0
ENSG00000166266	Q93034
ENSG00000166272	Q9NX94
ENSG00000166275	Q96B45
ENSG00000166295	A0A087WUN5
ENSG00000166295	Q96DE5
ENSG00000166313	A0A075B7G8
ENSG00000166313	A0A087WYH9
ENSG00000166313	A0A087X0V7
ENSG00000166313	J3KPL8
ENSG00000166313	O00213
ENSG00000166313	V9GY97
ENSG00000166313	V9GYD5
ENSG00000166313	V9GYR7
ENSG00000166317	Q9H987
ENSG00000166317	U3KQD0
ENSG00000166321	A0A087X1G4
ENSG00000166321	B4E059
ENSG00000166321	Q86X67
ENSG00000166326	Q96DX7
ENSG00000166329	A6NF36
ENSG00000166333	A0A087WW45
ENSG00000166333	A0A087WWY6
ENSG00000166333	A0A0A0MTH3
ENSG00000166333	E9PQ52
ENSG00000166333	Q13418
ENSG00000166337	A0A087WWP5
ENSG00000166337	Q12962
ENSG00000166348	H7C1E9
ENSG00000166348	H7C296
ENSG00000166348	Q70EL1
ENSG00000166348	R4GN32
ENSG00000166348	X6RGF2
ENSG00000166348	X6RH50
ENSG00000166348	X6RHN7
ENSG00000166352	B4DYW4
ENSG00000166352	E9PJ48
ENSG00000166352	E9PL16
ENSG00000166352	E9PPH4
ENSG00000166352	Q86VG3
ENSG00000166387	E9PI79
ENSG00000166387	E9PIK8
ENSG00000166387	E9PJA0
ENSG00000166387	E9PK17
ENSG00000166387	E9PMH3
ENSG00000166387	E9PMN3
ENSG00000166387	E9PP16
ENSG00000166387	H0YDJ2
ENSG00000166387	H0YDM0
ENSG00000166387	H0YET1
ENSG00000166387	Q8ND30
ENSG00000166394	E9PIV9
ENSG00000166394	E9PMI2
ENSG00000166394	E9PQW2
ENSG00000166394	E9PRM4
ENSG00000166394	Q6BCY4
ENSG00000166398	K7EPA0
ENSG00000166398	O15063
ENSG00000166398	U3KPV0
ENSG00000166398	U3KQ15
ENSG00000166401	A0A087WTX6
ENSG00000166401	C9JTJ8
ENSG00000166401	C9JVA8
ENSG00000166401	H7BXK7
ENSG00000166401	P50452
ENSG00000166402	E9PQR4
ENSG00000166402	P50607
ENSG00000166411	A0A0G2JL95
ENSG00000166411	H0YKD0
ENSG00000166411	H0YL05
ENSG00000166411	H0YL72
ENSG00000166411	H0YLF8
ENSG00000166411	H0YLI6
ENSG00000166411	H0YM46
ENSG00000166411	H0YM64
ENSG00000166411	H0YMU3
ENSG00000166411	H0YMY5
ENSG00000166411	H0YNF5
ENSG00000166411	H0YNF8
ENSG00000166411	P50213
ENSG00000166411	Q68D72
ENSG00000166432	Q5H9K5
ENSG00000166436	B5MCJ9
ENSG00000166436	H0YF52
ENSG00000166436	O15016
ENSG00000166439	H0YEQ1
ENSG00000166439	Q8NCN4
ENSG00000166441	E9PJD9
ENSG00000166441	E9PKT2
ENSG00000166441	E9PLL6
ENSG00000166441	E9PLX7
ENSG00000166441	H0YF34
ENSG00000166441	P46776
ENSG00000166444	B4DDL8
ENSG00000166444	E9PI58
ENSG00000166444	E9PI67
ENSG00000166444	E9PI72
ENSG00000166444	E9PII1
ENSG00000166444	E9PJC3
ENSG00000166444	E9PJP0
ENSG00000166444	E9PJY5
ENSG00000166444	E9PK36
ENSG00000166444	E9PKE0
ENSG00000166444	E9PKM1
ENSG00000166444	E9PKN3
ENSG00000166444	E9PKV3
ENSG00000166444	E9PLB6
ENSG00000166444	E9PLD7
ENSG00000166444	E9PLH5
ENSG00000166444	E9PLH6
ENSG00000166444	E9PLR2
ENSG00000166444	E9PM32
ENSG00000166444	E9PM84
ENSG00000166444	E9PME1
ENSG00000166444	E9PMJ9
ENSG00000166444	E9PMP1
ENSG00000166444	E9PN93
ENSG00000166444	E9PNM8
ENSG00000166444	E9PNX7
ENSG00000166444	E9PPL2
ENSG00000166444	E9PPS6
ENSG00000166444	E9PQA9
ENSG00000166444	E9PQM5
ENSG00000166444	E9PQU6
ENSG00000166444	E9PRS6
ENSG00000166444	H0YD60
ENSG00000166444	H0YDL0
ENSG00000166444	H0YE59
ENSG00000166444	P78524
ENSG00000166446	A0A0B4J291
ENSG00000166446	Q8N8U2
ENSG00000166450	H0YKD6
ENSG00000166450	H0YLD1
ENSG00000166450	H0YLT7
ENSG00000166450	Q2VWP7
ENSG00000166451	H3BMC7
ENSG00000166451	H3BMD5
ENSG00000166451	H3BRU7
ENSG00000166451	Q96H22
ENSG00000166452	B4DGE2
ENSG00000166452	E9PN38
ENSG00000166452	E9PNI1
ENSG00000166452	E9PPN7
ENSG00000166452	H0YCH8
ENSG00000166452	Q9NQ31
ENSG00000166454	J3QRX7
ENSG00000166454	O43313
ENSG00000166455	H3BQQ0
ENSG00000166455	Q6P387
ENSG00000166471	E9PJ42
ENSG00000166471	Q5BJD5
ENSG00000166477	Q8WVC0
ENSG00000166484	C9JUK9
ENSG00000166484	I3L0J8
ENSG00000166484	J3KT50
ENSG00000166484	J3KT61
ENSG00000166484	Q13164
ENSG00000166484	S4R3I1
ENSG00000166503	A0A024R216
ENSG00000166503	H3BPM9
ENSG00000166503	H3BPQ6
ENSG00000166507	H7C032
ENSG00000166507	P52849
ENSG00000166508	C9J8M6
ENSG00000166508	H0YH42
ENSG00000166508	P33993
ENSG00000166510	K7EN04
ENSG00000166510	Q9H2F9
ENSG00000166523	F5H5X7
ENSG00000166523	F8WFA1
ENSG00000166523	H0YGH9
ENSG00000166523	Q9ULY5
ENSG00000166526	C9J5S8
ENSG00000166526	C9JE35
ENSG00000166526	C9JIW8
ENSG00000166526	C9JK31
ENSG00000166526	F8WA60
ENSG00000166526	P17036
ENSG00000166529	C9JHD9
ENSG00000166529	G3V0F4
ENSG00000166529	G3V1M0
ENSG00000166529	Q9Y5A6
ENSG00000166532	F5GZH5
ENSG00000166532	F5H3V4
ENSG00000166532	F5H552
ENSG00000166532	Q9ULI2
ENSG00000166562	A0A0A0MR04
ENSG00000166562	B4DI03
ENSG00000166562	K7EJQ7
ENSG00000166562	Q9BY50
ENSG00000166579	A6NIZ0
ENSG00000166579	J3KRK9
ENSG00000166579	J3KSF2
ENSG00000166579	J3KT16
ENSG00000166579	J3QL31
ENSG00000166579	J3QL85
ENSG00000166579	J3QLD0
ENSG00000166579	J3QRD2
ENSG00000166579	J3QRZ1
ENSG00000166579	J3QSD2
ENSG00000166579	Q9GZM8
ENSG00000166582	A0A0M3HER2
ENSG00000166582	K7ERN6
ENSG00000166582	Q7Z7K6
ENSG00000166595	H3BNV7
ENSG00000166595	J3KS95
ENSG00000166595	J3QLT9
ENSG00000166595	Q9Y3D0
ENSG00000166598	F8VPC7
ENSG00000166598	F8W026
ENSG00000166598	H0YIV0
ENSG00000166598	P14625
ENSG00000166598	Q96GW1
ENSG00000166669	B4DKH3
ENSG00000166669	F5GY73
ENSG00000166669	H3BNE6
ENSG00000166669	H3BPC9
ENSG00000166669	H3BR07
ENSG00000166669	H3BUP1
ENSG00000166669	I3L4M8
ENSG00000166669	Q5U623
ENSG00000166670	F5GYX7
ENSG00000166670	P09238
ENSG00000166681	Q00994
ENSG00000166689	E9PIK1
ENSG00000166689	E9PKC0
ENSG00000166689	E9PL74
ENSG00000166689	E9PN45
ENSG00000166689	H0YDE2
ENSG00000166689	Q6IQ23
ENSG00000166704	F8VVX5
ENSG00000166704	F8VZC9
ENSG00000166704	F8VZG6
ENSG00000166704	F8W1C8
ENSG00000166704	F8W1H2
ENSG00000166704	Q8WXB4
ENSG00000166710	F5H6I0
ENSG00000166710	H0YL18
ENSG00000166710	H0YLF3
ENSG00000166710	J3KNU0
ENSG00000166710	P61769
ENSG00000166710	Q16446
ENSG00000166716	H0YM74
ENSG00000166716	Q92610
ENSG00000166734	H0YKJ7
ENSG00000166734	H0YM51
ENSG00000166734	H0YMR0
ENSG00000166734	H0YN36
ENSG00000166734	Q6P4E1
ENSG00000166747	B3KNW1
ENSG00000166747	B4DGE1
ENSG00000166747	H3BN71
ENSG00000166747	H3BN75
ENSG00000166747	H3BNN2
ENSG00000166747	H3BNR4
ENSG00000166747	H3BPN9
ENSG00000166747	H3BR36
ENSG00000166747	H3BRM7
ENSG00000166747	H3BS13
ENSG00000166747	H3BUN9
ENSG00000166747	H3BV30
ENSG00000166747	O43747
ENSG00000166750	B4E128
ENSG00000166750	Q08AF3
ENSG00000166762	B8ZZQ9
ENSG00000166762	E7EX46
ENSG00000166762	F8W9H2
ENSG00000166762	H7BZ89
ENSG00000166762	H7C2X6
ENSG00000166762	Q96P56
ENSG00000166780	H3BP34
ENSG00000166780	H3BR56
ENSG00000166780	H3BRF6
ENSG00000166780	H3BTT5
ENSG00000166780	H3BU79
ENSG00000166780	H3BUY6
ENSG00000166780	Q96MC5
ENSG00000166783	F8VRS5
ENSG00000166783	F8VVB8
ENSG00000166783	G8JLP4
ENSG00000166783	H0YIB6
ENSG00000166783	Q9Y4F3
ENSG00000166788	E9PL53
ENSG00000166788	E9PMD2
ENSG00000166788	E9PRZ1
ENSG00000166788	H0YCN7
ENSG00000166788	H0YDM3
ENSG00000166788	H0YEK5
ENSG00000166788	J3KND1
ENSG00000166788	Q96ER3
ENSG00000166794	P23284
ENSG00000166797	H0YKV4
ENSG00000166797	H0YLH6
ENSG00000166797	Q9H5X1
ENSG00000166801	E9PNQ0
ENSG00000166801	E9PR18
ENSG00000166801	Q96PZ2
ENSG00000166803	H0YKX3
ENSG00000166803	H0YMA4
ENSG00000166803	Q15004
ENSG00000166819	H0YM16
ENSG00000166819	O60240
ENSG00000166833	A0A0A0MTE8
ENSG00000166833	A0A0A0MTL4
ENSG00000166833	E9PLU3
ENSG00000166833	E9PNV5
ENSG00000166833	Q8IVL1
ENSG00000166839	A0A0C4DFZ5
ENSG00000166839	A0A0C4DGA8
ENSG00000166839	A0A0C4DGZ7
ENSG00000166839	D6RD28
ENSG00000166839	Q495B1
ENSG00000166839	Q8TAJ8
ENSG00000166840	E9PJV1
ENSG00000166840	E9PK55
ENSG00000166840	E9PNJ8
ENSG00000166840	E9PP95
ENSG00000166840	E9PP99
ENSG00000166840	E9PR27
ENSG00000166840	Q969I3
ENSG00000166845	J3KRX3
ENSG00000166845	J3KS56
ENSG00000166845	Q8IYD9
ENSG00000166848	H3BMI8
ENSG00000166848	H3BR63
ENSG00000166848	Q9NYB0
ENSG00000166851	I3L2H5
ENSG00000166851	I3L309
ENSG00000166851	I3L387
ENSG00000166851	P53350
ENSG00000166855	H0YK07
ENSG00000166855	H0YM48
ENSG00000166855	O76031
ENSG00000166881	G3V5K2
ENSG00000166881	O14524
ENSG00000166886	Q15742
ENSG00000166888	G3V2H4
ENSG00000166888	G3V2L2
ENSG00000166888	G3V2M3
ENSG00000166888	G3V2X7
ENSG00000166888	G3V370
ENSG00000166888	G3V3E9
ENSG00000166888	G3V568
ENSG00000166888	G3V5I8
